gtime,period,x,y,result
20.21666666666667,2,-0.0788194444444444,1,made
22.35,2,-0.03437499999999997,1,made
27.96666666666667,3,0.08263888888888893,0,missed
29.183333333333334,3,0.10798611111111112,1,made
30.8,3,0.1416666666666667,1,made
31.116666666666667,3,0.1482638888888889,1,made
1.6166666666666671,1,-0.46631944444444445,1,made
3.2333333333333343,1,-0.43263888888888885,0,missed
3.8500000000000014,1,-0.4197916666666666,0,missed
3.933333333333337,1,-0.41805555555555546,0,missed
4.516666666666666,1,-0.4059027777777778,1,made
5.25,1,-0.390625,0,missed
7.700000000000003,1,-0.3395833333333333,0,missed
8.649999999999999,1,-0.3197916666666667,0,missed
9.283333333333331,1,-0.30659722222222224,1,made
17.733333333333334,2,-0.13055555555555554,0,missed
20,2,-0.08333333333333333,1,made
22.2,2,-0.03750000000000001,1,made
22.666666666666668,2,-0.027777777777777752,0,missed
22.983333333333334,2,-0.021180555555555536,1,made
23.966666666666665,2,-6.94444444444479e-4,0,missed
27.65,3,0.07604166666666663,0,missed
29.733333333333334,3,0.11944444444444446,1,made
30.616666666666667,3,0.13784722222222223,0,missed
31.883333333333333,3,0.1642361111111111,0,missed
32.15,3,0.16979166666666667,1,made
34.5,3,0.21875,1,made
41.1,4,0.35625,0,missed
41.31666666666666,4,0.3607638888888889,0,missed
42.03333333333333,4,0.3756944444444444,0,missed
43.233333333333334,4,0.40069444444444446,1,made
43.71666666666667,4,0.41076388888888893,1,made
44.78333333333333,4,0.43298611111111107,1,made
0.46666666666666856,1,-0.49027777777777776,1,made
3.3500000000000014,1,-0.4302083333333333,0,missed
3.75,1,-0.421875,0,missed
6,1,-0.375,0,missed
8.18333333333333,1,-0.32951388888888894,1,made
9.833333333333336,1,-0.29513888888888884,0,missed
16.883333333333333,2,-0.1482638888888889,0,missed
20.45,2,-0.07395833333333335,1,made
25.583333333333336,3,0.03298611111111116,1,made
35.2,3,0.2333333333333333,0,missed
35.8,3,0.24583333333333335,1,made
35.96666666666667,3,0.24930555555555556,0,missed
42.56666666666666,4,0.38680555555555557,1,made
43.166666666666664,4,0.3993055555555556,1,made
43.61666666666667,4,0.40868055555555555,0,missed
45.583333333333336,4,0.44965277777777773,1,made
46.03333333333333,4,0.4590277777777778,1,made
0.21666666666666856,1,-0.49548611111111107,0,missed
6.716666666666669,1,-0.3600694444444444,0,missed
7.516666666666666,1,-0.3434027777777778,0,missed
8.033333333333331,1,-0.33263888888888893,0,missed
16,2,-0.16666666666666666,0,missed
16.633333333333333,2,-0.15347222222222223,1,made
19.066666666666666,2,-0.10277777777777779,1,made
25.483333333333334,3,0.030902777777777796,0,missed
28.21666666666667,3,0.08784722222222226,1,made
30.233333333333334,3,0.12986111111111112,1,made
31.583333333333332,3,0.15798611111111108,0,missed
32.11666666666667,3,0.16909722222222223,0,missed
32.56666666666666,3,0.17847222222222223,0,missed
41.516666666666666,4,0.36493055555555554,0,missed
43.733333333333334,4,0.41111111111111115,0,missed
1.1333333333333329,1,-0.4763888888888889,1,made
1.5833333333333357,1,-0.46701388888888884,0,missed
5.883333333333333,1,-0.37743055555555555,0,missed
8.533333333333331,1,-0.32222222222222224,0,missed
9.483333333333334,1,-0.30243055555555554,1,made
9.883333333333333,1,-0.29409722222222223,1,made
19.683333333333334,2,-0.08993055555555556,1,made
20.916666666666668,2,-0.06423611111111109,0,missed
22.45,2,-0.032291666666666684,1,made
25.583333333333336,3,0.03298611111111116,1,made
27.7,3,0.07708333333333332,0,missed
28.666666666666668,3,0.09722222222222225,0,missed
44.18333333333333,4,0.4204861111111111,1,made
45.4,4,0.4458333333333333,1,made
0.21666666666666856,1,-0.49548611111111107,0,missed
2.4833333333333343,1,-0.44826388888888885,0,missed
4.5,1,-0.40625,0,missed
5.516666666666666,1,-0.38506944444444446,0,missed
5.533333333333331,1,-0.38472222222222224,0,missed
19.3,2,-0.09791666666666665,0,missed
20.35,2,-0.07604166666666663,0,missed
21.25,2,-0.057291666666666664,1,made
23.266666666666666,2,-0.015277777777777798,1,made
25.53333333333333,3,0.03194444444444441,1,made
27.183333333333334,3,0.06631944444444444,0,missed
27.4,3,0.0708333333333333,1,made
30.016666666666666,3,0.1253472222222222,0,missed
31.566666666666666,3,0.15763888888888888,1,made
32.11666666666667,3,0.16909722222222223,0,missed
32.56666666666666,3,0.17847222222222223,0,missed
33.35,3,0.19479166666666667,0,missed
35.766666666666666,3,0.2451388888888889,1,made
4.216666666666669,1,-0.41215277777777776,0,missed
6.549999999999997,1,-0.3635416666666667,1,made
7.866666666666667,1,-0.3361111111111111,1,made
8.516666666666666,1,-0.32256944444444446,0,missed
9.350000000000001,1,-0.3052083333333333,1,made
9.966666666666669,1,-0.29236111111111107,1,made
11.450000000000003,1,-0.2614583333333333,1,made
11.93333333333333,1,-0.25138888888888894,0,missed
22.566666666666666,2,-0.029861111111111116,0,missed
22.566666666666666,2,-0.029861111111111116,1,made
22.966666666666665,2,-0.021527777777777812,1,made
23.95,2,-0.0010416666666666814,0,missed
25.083333333333336,3,0.022569444444444493,0,missed
26.05,3,0.04270833333333335,1,made
27.016666666666666,3,0.06284722222222221,1,made
31.1,3,0.1479166666666667,0,missed
33.233333333333334,3,0.19236111111111112,1,made
35.46666666666667,3,0.2388888888888889,0,missed
35.916666666666664,3,0.24826388888888887,0,missed
39.516666666666666,4,0.3232638888888889,1,made
40.56666666666666,4,0.3451388888888889,1,made
41.2,4,0.35833333333333334,1,made
42.083333333333336,4,0.3767361111111111,0,missed
43.3,4,0.40208333333333335,1,made
44.35,4,0.4239583333333334,1,made
45.11666666666667,4,0.43993055555555555,0,missed
45.56666666666667,4,0.44930555555555557,0,missed
46.06666666666667,4,0.4597222222222222,0,missed
0.7999999999999972,1,-0.4833333333333334,1,made
1.7166666666666686,1,-0.46423611111111107,1,made
2.5166666666666657,1,-0.44756944444444446,1,made
3.2333333333333343,1,-0.43263888888888885,1,made
4.716666666666669,1,-0.40173611111111107,1,made
6.149999999999999,1,-0.371875,0,missed
7.850000000000001,1,-0.3364583333333333,1,made
8.766666666666666,1,-0.31736111111111115,1,made
9.533333333333331,1,-0.30138888888888893,0,missed
10.799999999999997,1,-0.2750000000000001,1,made
16.6,2,-0.15416666666666665,0,missed
18,2,-0.125,1,made
19.016666666666666,2,-0.10381944444444446,1,made
21.9,2,-0.04375000000000003,1,made
23.9,2,-0.002083333333333363,0,missed
24.383333333333333,3,0.007986111111111102,0,missed
25.566666666666666,3,0.032638888888888884,0,missed
27.28333333333333,3,0.06840277777777774,0,missed
27.666666666666664,3,0.07638888888888884,1,made
30.183333333333334,3,0.12881944444444446,1,made
31.733333333333334,3,0.16111111111111112,1,made
34.166666666666664,3,0.21180555555555555,0,missed
35.166666666666664,3,0.23263888888888887,0,missed
35.983333333333334,3,0.24965277777777775,0,missed
41.1,4,0.35625,1,made
41.733333333333334,4,0.36944444444444446,0,missed
42.05,4,0.37604166666666666,1,made
43.56666666666666,4,0.4076388888888889,1,made
44.25,4,0.421875,0,missed
46.266666666666666,4,0.46388888888888885,1,made
0.7333333333333343,1,-0.4847222222222222,0,missed
1.9333333333333371,1,-0.45972222222222214,1,made
6.716666666666669,1,-0.3600694444444444,0,missed
8.033333333333331,1,-0.33263888888888893,1,made
8.850000000000001,1,-0.315625,1,made
10.649999999999999,1,-0.278125,0,missed
11.916666666666664,1,-0.25173611111111116,0,missed
17.71666666666667,2,-0.13090277777777773,1,made
25.53333333333333,3,0.03194444444444441,0,missed
29.933333333333334,3,0.12361111111111112,1,made
31.8,3,0.1625,0,missed
33.35,3,0.19479166666666667,1,made
35.2,3,0.2333333333333333,0,missed
45.71666666666667,4,0.4524305555555556,1,made
47.05,4,0.48020833333333335,1,made
1.0499999999999972,1,-0.4781250000000001,1,made
2.2666666666666657,1,-0.4527777777777778,0,missed
2.816666666666663,1,-0.44131944444444454,1,made
4.483333333333334,1,-0.4065972222222222,0,missed
5.366666666666667,1,-0.38819444444444445,1,made
5.866666666666667,1,-0.37777777777777777,0,missed
7.083333333333336,1,-0.3524305555555555,0,missed
8.5,1,-0.3229166666666667,0,missed
18.183333333333334,2,-0.12118055555555556,0,missed
18.65,2,-0.11145833333333337,0,missed
19.71666666666667,2,-0.08923611111111107,1,made
21.233333333333334,2,-0.05763888888888887,0,missed
27.183333333333334,3,0.06631944444444444,0,missed
29.433333333333334,3,0.11319444444444444,0,missed
32.63333333333333,3,0.1798611111111111,1,made
45.233333333333334,4,0.44236111111111115,0,missed
1.1666666666666643,1,-0.4756944444444445,0,missed
2.316666666666663,1,-0.45173611111111117,1,made
3.1666666666666643,1,-0.43402777777777785,0,missed
4.716666666666669,1,-0.40173611111111107,1,made
7.25,1,-0.3489583333333333,1,made
8.649999999999999,1,-0.3197916666666667,0,missed
16.816666666666666,2,-0.14965277777777777,0,missed
17.65,2,-0.1322916666666667,0,missed
19.46666666666667,2,-0.0944444444444444,1,made
20.383333333333333,2,-0.07534722222222223,1,made
21.066666666666666,2,-0.061111111111111116,1,made
22.483333333333334,2,-0.0315972222222222,0,missed
23.55,2,-0.009374999999999986,1,made
25.96666666666667,3,0.040972222222222264,0,missed
27.55,3,0.07395833333333335,1,made
27.866666666666667,3,0.08055555555555556,1,made
28.6,3,0.09583333333333337,1,made
29.71666666666667,3,0.11909722222222226,0,missed
30.2,3,0.12916666666666665,1,made
31.366666666666667,3,0.15347222222222223,0,missed
32.266666666666666,3,0.1722222222222222,0,missed
40.36666666666667,4,0.34097222222222223,0,missed
40.983333333333334,4,0.35381944444444446,0,missed
42.9,4,0.39375,1,made
43.6,4,0.4083333333333334,0,missed
44.11666666666667,4,0.41909722222222223,0,missed
45.15,4,0.440625,0,missed
46.4,4,0.4666666666666666,1,made
47.28333333333333,4,0.4850694444444445,0,missed
47.56666666666667,4,0.4909722222222222,0,missed
0.6166666666666671,1,-0.48715277777777777,0,missed
1.8333333333333357,1,-0.4618055555555555,0,missed
3.0166666666666657,1,-0.4371527777777778,0,missed
4.366666666666667,1,-0.40902777777777777,0,missed
5.600000000000001,1,-0.3833333333333333,0,missed
6.600000000000001,1,-0.3625,1,made
8.31666666666667,1,-0.32673611111111106,1,made
18.9,2,-0.10625000000000002,1,made
23.066666666666666,2,-0.019444444444444448,0,missed
26.95,3,0.061458333333333316,0,missed
27.566666666666666,3,0.07430555555555556,0,missed
29.016666666666666,3,0.10451388888888886,0,missed
30.166666666666668,3,0.12847222222222224,0,missed
30.78333333333333,3,0.14131944444444441,0,missed
31.2,3,0.15,0,missed
32.88333333333333,3,0.18506944444444443,0,missed
40.6,4,0.3458333333333334,1,made
41.1,4,0.35625,0,missed
41.38333333333333,4,0.36215277777777777,0,missed
42.88333333333333,4,0.39340277777777777,1,made
43.86666666666667,4,0.4138888888888889,1,made
46.666666666666664,4,0.47222222222222227,1,made
0.5166666666666657,1,-0.48923611111111115,0,missed
2.25,1,-0.453125,0,missed
3.5333333333333314,1,-0.42638888888888893,0,missed
4.5,1,-0.40625,0,missed
6.083333333333336,1,-0.37326388888888884,1,made
8.766666666666666,1,-0.31736111111111115,1,made
10.100000000000001,1,-0.2895833333333333,0,missed
17.616666666666667,2,-0.1329861111111111,0,missed
20.1,2,-0.08124999999999998,0,missed
21.95,2,-0.04270833333333335,0,missed
22.816666666666666,2,-0.024652777777777784,0,missed
24.7,3,0.014583333333333318,1,made
26.633333333333333,3,0.054861111111111104,0,missed
27.366666666666667,3,0.0701388888888889,1,made
28.4,3,0.09166666666666663,0,missed
30.566666666666666,3,0.13680555555555554,0,missed
31.78333333333333,3,0.16215277777777773,1,made
32.666666666666664,3,0.18055555555555555,0,missed
34.06666666666666,3,0.20972222222222223,1,made
35.81666666666666,3,0.24618055555555554,0,missed
43.916666666666664,4,0.4149305555555556,0,missed
44.55,4,0.42812500000000003,0,missed
44.8,4,0.43333333333333335,1,made
45.25,4,0.4427083333333333,0,missed
46.96666666666667,4,0.4784722222222222,0,missed
47.93333333333333,4,0.4986111111111111,0,missed
4.916666666666664,1,-0.3975694444444445,1,made
5.816666666666663,1,-0.37881944444444454,1,made
6.5,1,-0.3645833333333333,0,missed
7.316666666666663,1,-0.34756944444444454,0,missed
7.516666666666666,1,-0.3434027777777778,0,missed
9.866666666666667,1,-0.29444444444444445,1,made
11.483333333333334,1,-0.26076388888888885,1,made
19.4,2,-0.09583333333333337,0,missed
21.633333333333333,2,-0.04930555555555557,0,missed
22.116666666666667,2,-0.039236111111111104,0,missed
27.03333333333333,3,0.0631944444444444,1,made
31.75,3,0.16145833333333334,1,made
33.6,3,0.19999999999999998,1,made
34.36666666666667,3,0.21597222222222223,0,missed
43.5,4,0.40625,1,made
46.71666666666667,4,0.4732638888888889,0,missed
1.2166666666666686,1,-0.47465277777777776,1,made
1.5166666666666657,1,-0.4684027777777778,0,missed
3.7833333333333314,1,-0.4211805555555556,0,missed
5.433333333333337,1,-0.38680555555555546,0,missed
7.866666666666667,1,-0.3361111111111111,0,missed
17.25,2,-0.140625,0,missed
17.866666666666667,2,-0.12777777777777777,0,missed
23.833333333333332,2,-0.0034722222222222467,1,made
26.516666666666666,3,0.052430555555555536,0,missed
27.05,3,0.06354166666666668,0,missed
27.366666666666667,3,0.0701388888888889,1,made
28.6,3,0.09583333333333337,1,made
29.733333333333334,3,0.11944444444444446,0,missed
30.883333333333333,3,0.14340277777777777,0,missed
31.866666666666667,3,0.1638888888888889,1,made
32.55,3,0.178125,1,made
33.03333333333333,3,0.18819444444444444,0,missed
33.71666666666667,3,0.20243055555555556,1,made
34.1,3,0.21041666666666667,1,made
35.083333333333336,3,0.2309027777777778,0,missed
35.93333333333334,3,0.24861111111111112,0,missed
46.233333333333334,4,0.46319444444444446,0,missed
47.55,4,0.49062500000000003,1,made
0.3166666666666629,1,-0.49340277777777786,0,missed
2.4166666666666643,1,-0.44965277777777785,1,made
5.25,1,-0.390625,0,missed
5.350000000000001,1,-0.3885416666666666,0,missed
8.600000000000001,1,-0.3208333333333333,1,made
9.033333333333331,1,-0.3118055555555556,0,missed
19.116666666666667,2,-0.1017361111111111,1,made
22.466666666666665,2,-0.03194444444444448,0,missed
22.883333333333333,2,-0.0232638888888889,0,missed
27,3,0.0625,1,made
27.6,3,0.07500000000000002,0,missed
30,3,0.125,0,missed
30.366666666666667,3,0.1326388888888889,1,made
42.86666666666667,4,0.39305555555555555,1,made
45.766666666666666,4,0.4534722222222222,1,made
46.166666666666664,4,0.4618055555555556,1,made
4.216666666666669,1,-0.41215277777777776,0,missed
5.566666666666663,1,-0.38402777777777786,1,made
6.716666666666669,1,-0.3600694444444444,1,made
7.450000000000003,1,-0.3447916666666666,0,missed
8.850000000000001,1,-0.315625,1,made
9.06666666666667,1,-0.31111111111111106,1,made
9.600000000000001,1,-0.3,0,missed
20.883333333333333,2,-0.06493055555555556,1,made
21.53333333333333,2,-0.05138888888888893,1,made
22.15,2,-0.038541666666666696,0,missed
28.416666666666668,3,0.09201388888888891,0,missed
30.1,3,0.12708333333333335,1,made
1.3166666666666629,1,-0.47256944444444454,1,made
2.7166666666666686,1,-0.44340277777777776,0,missed
3.133333333333333,1,-0.43472222222222223,1,made
8.233333333333334,1,-0.3284722222222222,0,missed
8.766666666666666,1,-0.31736111111111115,1,made
17.15,2,-0.14270833333333335,0,missed
18.333333333333332,2,-0.11805555555555558,0,missed
18.8,2,-0.10833333333333332,1,made
22.116666666666667,2,-0.039236111111111104,0,missed
24,2,-0,1,made
26.85,3,0.05937500000000003,0,missed
28.683333333333334,3,0.09756944444444444,0,missed
29.78333333333333,3,0.12048611111111107,0,missed
30.733333333333334,3,0.1402777777777778,1,made
32.4,3,0.17500000000000002,1,made
33.766666666666666,3,0.2034722222222222,0,missed
38.55,4,0.30312500000000003,0,missed
43.2,4,0.39999999999999997,0,missed
45.18333333333333,4,0.44131944444444443,0,missed
6.450000000000003,1,-0.3656249999999999,0,missed
7.183333333333337,1,-0.35034722222222214,1,made
7.783333333333331,1,-0.33784722222222224,1,made
9.266666666666666,1,-0.30694444444444446,0,missed
9.850000000000001,1,-0.2947916666666666,0,missed
15.883333333333333,2,-0.16909722222222223,0,missed
16.25,2,-0.16145833333333334,0,missed
22.233333333333334,2,-0.036805555555555536,1,made
24.46666666666667,3,0.009722222222222262,1,made
25.516666666666666,3,0.0315972222222222,0,missed
29.166666666666668,3,0.10763888888888891,1,made
36.63333333333333,4,0.26319444444444445,1,made
41.93333333333334,4,0.3736111111111111,0,missed
0.9333333333333371,1,-0.48055555555555546,1,made
9.416666666666664,1,-0.3038194444444445,1,made
21.96666666666667,2,-0.04236111111111107,0,missed
22.533333333333335,2,-0.03055555555555552,1,made
26.65,3,0.055208333333333304,0,missed
28.683333333333334,3,0.09756944444444444,1,made
29.6,3,0.1166666666666667,0,missed
30.166666666666668,3,0.12847222222222224,0,missed
31.433333333333334,3,0.15486111111111112,1,made
31.8,3,0.1625,1,made
34.35,3,0.21562499999999998,0,missed
42.166666666666664,4,0.37847222222222227,0,missed
42.6,4,0.3875,1,made
44.15,4,0.4197916666666666,1,made
45.416666666666664,4,0.4461805555555556,0,missed
46.983333333333334,4,0.47881944444444446,0,missed
47.81666666666667,4,0.49618055555555557,1,made
0.38333333333333286,1,-0.4920138888888889,0,missed
1.0499999999999972,1,-0.4781250000000001,0,missed
1.5333333333333314,1,-0.4680555555555556,0,missed
3.7666666666666657,1,-0.4215277777777778,1,made
4.766666666666666,1,-0.40069444444444446,0,missed
5.866666666666667,1,-0.37777777777777777,0,missed
6.833333333333336,1,-0.35763888888888884,0,missed
18.866666666666667,2,-0.10694444444444444,1,made
20.133333333333333,2,-0.08055555555555556,0,missed
26.066666666666666,3,0.04305555555555555,0,missed
27.866666666666667,3,0.08055555555555556,0,missed
29.71666666666667,3,0.11909722222222226,1,made
31.266666666666666,3,0.15138888888888888,0,missed
31.95,3,0.165625,0,missed
33.166666666666664,3,0.1909722222222222,0,missed
33.6,3,0.19999999999999998,0,missed
40.93333333333334,4,0.3527777777777778,0,missed
43.18333333333334,4,0.3996527777777778,0,missed
44.2,4,0.42083333333333334,0,missed
1.1000000000000014,1,-0.4770833333333333,0,missed
2.3999999999999986,1,-0.45,0,missed
2.4166666666666643,1,-0.44965277777777785,0,missed
5.649999999999999,1,-0.3822916666666667,0,missed
6.899999999999999,1,-0.35625,0,missed
8.016666666666666,1,-0.33298611111111115,1,made
8.416666666666664,1,-0.32465277777777785,1,made
9.81666666666667,1,-0.29548611111111106,0,missed
10.950000000000003,1,-0.2718749999999999,0,missed
19.65,2,-0.09062500000000002,0,missed
21.2,2,-0.05833333333333335,0,missed
22.583333333333332,2,-0.029513888888888912,1,made
23.083333333333332,2,-0.019097222222222248,1,made
23.95,2,-0.0010416666666666814,0,missed
24.266666666666666,3,0.005555555555555536,1,made
25.233333333333334,3,0.025694444444444464,0,missed
26.35,3,0.04895833333333336,0,missed
26.7,3,0.05624999999999999,0,missed
27.05,3,0.06354166666666668,0,missed
29.35,3,0.11145833333333337,0,missed
33.56666666666666,3,0.19930555555555554,0,missed
0.6333333333333329,1,-0.48680555555555555,1,made
1.25,1,-0.4739583333333333,0,missed
1.7333333333333343,1,-0.46388888888888885,1,made
4.033333333333331,1,-0.41597222222222224,0,missed
5.850000000000001,1,-0.378125,0,missed
6.416666666666664,1,-0.3663194444444445,1,made
7.883333333333333,1,-0.3357638888888889,0,missed
8.850000000000001,1,-0.315625,0,missed
15.966666666666669,2,-0.16736111111111107,0,missed
19.166666666666668,2,-0.10069444444444442,0,missed
20.2,2,-0.07916666666666668,1,made
21.3,2,-0.05624999999999999,0,missed
22.016666666666666,2,-0.041319444444444464,1,made
23.416666666666668,2,-0.012152777777777754,0,missed
24,2,-0,0,missed
26.333333333333336,3,0.04861111111111116,1,made
39.18333333333334,4,0.31631944444444443,1,made
40.7,4,0.34791666666666665,0,missed
43.1,4,0.3979166666666667,0,missed
44,4,0.4166666666666667,0,missed
45.266666666666666,4,0.44305555555555554,1,made
47.28333333333333,4,0.4850694444444445,0,missed
47.56666666666667,4,0.4909722222222222,0,missed
2.433333333333337,1,-0.44930555555555546,1,made
3.433333333333337,1,-0.42847222222222214,0,missed
5.133333333333333,1,-0.39305555555555555,1,made
8.049999999999997,1,-0.3322916666666667,1,made
8.783333333333331,1,-0.31701388888888893,1,made
9.216666666666669,1,-0.30798611111111107,0,missed
16.166666666666668,2,-0.16319444444444442,0,missed
16.78333333333333,2,-0.15034722222222227,0,missed
17.6,2,-0.1333333333333333,0,missed
19.53333333333333,2,-0.0930555555555556,0,missed
23.1,2,-0.01874999999999997,0,missed
23.5,2,-0.010416666666666666,0,missed
23.866666666666667,2,-0.002777777777777768,1,made
2.7333333333333343,1,-0.44305555555555554,0,missed
7.299999999999997,1,-0.3479166666666667,0,missed
7.866666666666667,1,-0.3361111111111111,0,missed
9.733333333333334,1,-0.2972222222222222,0,missed
10.283333333333331,1,-0.28576388888888893,0,missed
18.8,2,-0.10833333333333332,1,made
19.05,2,-0.10312499999999998,1,made
19.666666666666668,2,-0.09027777777777775,0,missed
21.016666666666666,2,-0.0621527777777778,0,missed
21.383333333333333,2,-0.054513888888888896,0,missed
24.766666666666666,3,0.015972222222222204,0,missed
26.566666666666666,3,0.05347222222222222,1,made
29.316666666666666,3,0.11076388888888888,1,made
30.3,3,0.13125,0,missed
31.266666666666666,3,0.15138888888888888,0,missed
31.6,3,0.15833333333333335,0,missed
33.7,3,0.2020833333333333,0,missed
39.18333333333334,4,0.31631944444444443,0,missed
40.416666666666664,4,0.3420138888888889,0,missed
43.25,4,0.4010416666666667,1,made
43.833333333333336,4,0.4131944444444444,1,made
46.21666666666667,4,0.4628472222222222,0,missed
46.666666666666664,4,0.47222222222222227,0,missed
0.9166666666666643,1,-0.48090277777777785,1,made
2.3500000000000014,1,-0.4510416666666666,1,made
3.7666666666666657,1,-0.4215277777777778,0,missed
3.933333333333337,1,-0.41805555555555546,1,made
5.616666666666667,1,-0.3829861111111111,0,missed
6.200000000000003,1,-0.3708333333333333,1,made
8.766666666666666,1,-0.31736111111111115,1,made
17.616666666666667,2,-0.1329861111111111,1,made
19.583333333333332,2,-0.09201388888888891,1,made
20.5,2,-0.07291666666666667,0,missed
21.15,2,-0.05937500000000003,0,missed
24.78333333333333,3,0.016319444444444404,0,missed
25.266666666666666,3,0.026388888888888868,0,missed
26.85,3,0.05937500000000003,0,missed
27.4,3,0.0708333333333333,0,missed
28.25,3,0.08854166666666667,1,made
28.916666666666668,3,0.10243055555555558,1,made
30.116666666666667,3,0.12743055555555557,1,made
31.95,3,0.165625,1,made
32.516666666666666,3,0.17743055555555554,0,missed
33.266666666666666,3,0.19305555555555554,0,missed
6.166666666666664,1,-0.37152777777777785,0,missed
6.899999999999999,1,-0.35625,0,missed
8.416666666666664,1,-0.32465277777777785,0,missed
15.983333333333334,2,-0.16701388888888888,1,made
16.3,2,-0.16041666666666665,0,missed
16.96666666666667,2,-0.14652777777777773,0,missed
17.45,2,-0.13645833333333335,0,missed
18.183333333333334,2,-0.12118055555555556,0,missed
19.066666666666666,2,-0.10277777777777779,1,made
19.366666666666667,2,-0.09652777777777777,1,made
20.616666666666667,2,-0.0704861111111111,0,missed
22.366666666666667,2,-0.03402777777777777,0,missed
22.416666666666668,2,-0.032986111111111084,1,made
23.05,2,-0.019791666666666652,0,missed
23.45,2,-0.011458333333333348,1,made
26.15,3,0.04479166666666664,1,made
26.566666666666666,3,0.05347222222222222,0,missed
28.05,3,0.08437500000000002,1,made
28.85,3,0.1010416666666667,0,missed
29.366666666666667,3,0.11180555555555556,1,made
31.8,3,0.1625,1,made
32.78333333333333,3,0.1829861111111111,0,missed
39.583333333333336,4,0.3246527777777778,1,made
40.083333333333336,4,0.3350694444444444,1,made
41.93333333333334,4,0.3736111111111111,1,made
43.13333333333333,4,0.3986111111111111,1,made
43.6,4,0.4083333333333334,1,made
44.28333333333333,4,0.4225694444444444,0,missed
0.7333333333333343,1,-0.4847222222222222,1,made
1.1333333333333329,1,-0.4763888888888889,0,missed
3.3500000000000014,1,-0.4302083333333333,0,missed
4.433333333333337,1,-0.40763888888888883,1,made
6.549999999999997,1,-0.3635416666666667,0,missed
7.483333333333334,1,-0.3440972222222222,1,made
8.033333333333331,1,-0.33263888888888893,0,missed
16.516666666666666,2,-0.1559027777777778,0,missed
17.266666666666666,2,-0.1402777777777778,1,made
18.683333333333334,2,-0.11076388888888888,0,missed
19.083333333333332,2,-0.10243055555555558,1,made
20.05,2,-0.08229166666666665,0,missed
20.066666666666666,2,-0.08194444444444444,0,missed
20.6,2,-0.0708333333333333,1,made
22.866666666666667,2,-0.0236111111111111,1,made
23.433333333333334,2,-0.01180555555555555,1,made
25.21666666666667,3,0.02534722222222226,0,missed
26.616666666666667,3,0.054513888888888896,0,missed
27.733333333333334,3,0.07777777777777779,0,missed
28.483333333333334,3,0.09340277777777779,0,missed
29.616666666666667,3,0.1170138888888889,1,made
31.016666666666666,3,0.14618055555555554,1,made
41.31666666666666,4,0.3607638888888889,0,missed
41.666666666666664,4,0.3680555555555556,1,made
42.9,4,0.39375,1,made
43.46666666666667,4,0.4055555555555556,0,missed
45.416666666666664,4,0.4461805555555556,0,missed
46.3,4,0.46458333333333335,0,missed
47.233333333333334,4,0.4840277777777778,1,made
47.983333333333334,4,0.4996527777777778,0,missed
0.7333333333333343,1,-0.4847222222222222,1,made
3.9833333333333343,1,-0.41701388888888885,1,made
5.950000000000003,1,-0.3760416666666666,0,missed
7.549999999999997,1,-0.3427083333333334,1,made
8.68333333333333,1,-0.3190972222222223,0,missed
9.06666666666667,1,-0.31111111111111106,1,made
16.25,2,-0.16145833333333334,1,made
16.71666666666667,2,-0.15173611111111107,0,missed
21.46666666666667,2,-0.052777777777777736,0,missed
22,2,-0.041666666666666664,0,missed
22.133333333333333,2,-0.038888888888888896,0,missed
23.016666666666666,2,-0.020486111111111132,1,made
23.9,2,-0.002083333333333363,0,missed
26.933333333333334,3,0.061111111111111116,0,missed
27.35,3,0.0697916666666667,0,missed
29.883333333333333,3,0.12256944444444444,0,missed
30.21666666666667,3,0.12951388888888893,1,made
31.433333333333334,3,0.15486111111111112,1,made
40.3,4,0.33958333333333335,1,made
44.18333333333333,4,0.4204861111111111,1,made
45.3,4,0.44375000000000003,0,missed
45.43333333333333,4,0.4465277777777778,0,missed
46.03333333333333,4,0.4590277777777778,0,missed
47.21666666666667,4,0.4836805555555555,0,missed
47.38333333333333,4,0.48715277777777777,0,missed
47.93333333333333,4,0.4986111111111111,0,missed
0.23333333333333428,1,-0.49513888888888885,0,missed
1.5499999999999972,1,-0.4677083333333334,0,missed
4.799999999999997,1,-0.4000000000000001,0,missed
5.266666666666666,1,-0.3902777777777778,1,made
6.600000000000001,1,-0.3625,1,made
8.466666666666669,1,-0.32361111111111107,0,missed
22.3,2,-0.03541666666666665,1,made
22.783333333333335,2,-0.025347222222222188,0,missed
23.85,2,-0.0031249999999999702,1,made
26.266666666666666,3,0.0472222222222222,0,missed
27.71666666666667,3,0.0774305555555556,1,made
29.85,3,0.12187500000000002,0,missed
31.183333333333334,3,0.14965277777777777,1,made
39.55,4,0.32395833333333335,0,missed
40.53333333333333,4,0.3444444444444444,0,missed
41.38333333333333,4,0.36215277777777777,1,made
42.63333333333333,4,0.38819444444444445,0,missed
43.38333333333333,4,0.40381944444444445,1,made
43.86666666666667,4,0.4138888888888889,0,missed
46.166666666666664,4,0.4618055555555556,0,missed
47.333333333333336,4,0.4861111111111111,1,made
47.75,4,0.4947916666666667,0,missed
0.8833333333333329,1,-0.48159722222222223,1,made
1.1666666666666643,1,-0.4756944444444445,0,missed
2.683333333333337,1,-0.44409722222222214,1,made
6.216666666666669,1,-0.37048611111111107,1,made
7.333333333333336,1,-0.34722222222222215,0,missed
